product,country,correction_bnusd_per_mt_feed
eggs,CRI,-0.06269366294145584
eggs,CUB,-0.040319379419088364
eggs,CYP,-0.0
eggs,CZE,-0.0
eggs,DEU,0.0003942286130040884
eggs,DJI,-0.0
eggs,DNK,-0.010463789105415344
eggs,DOM,-0.05796898156404495
eggs,DZA,-0.02573394402861595
eggs,ECU,-0.0778735801577568
eggs,EGY,-0.05529266223311424
eggs,ERI,-0.1464652419090271
eggs,ESP,-0.02570231631398201
eggs,EST,0.006465084385126829
eggs,ETH,-0.14416782557964325
eggs,FIN,-0.03001423552632332
eggs,FJI,-0.06264849752187729
eggs,FRA,-0.0
eggs,GAB,-0.08629554510116577
eggs,GBR,-0.06295625865459442
eggs,GEO,0.01852412521839142
eggs,GHA,-0.12094172090291977
eggs,GIN,-0.1428675800561905
eggs,GMB,-0.11384326964616776
eggs,GNB,-0.15351368486881256
eggs,GNQ,-0.06333323568105698
eggs,GRC,-0.0
eggs,GRD,-0.06662018597126007
eggs,GTM,-0.07765236496925354
eggs,GUF,-0.0
eggs,GUY,-0.05691997706890106
eggs,HND,-0.07349395006895065
eggs,HRV,-0.0
eggs,HTI,-0.11368885636329651
eggs,HUN,-0.0
eggs,IDN,-0.01963954046368599
eggs,IND,0.003447696566581726
eggs,IRL,-0.0
eggs,IRN,-0.010686693713068962
eggs,IRQ,0.0036165511701256037
eggs,ISL,-0.061876438558101654
eggs,ISR,-0.029262499883770943
eggs,ITA,-0.018244381994009018
eggs,JAM,-0.06478656828403473
eggs,JOR,-0.024154864251613617
eggs,JPN,-0.019449444487690926
eggs,KAZ,0.019218062981963158
eggs,KEN,-0.13357388973236084
eggs,KGZ,-0.017394060268998146
eggs,KHM,-0.039304498583078384
eggs,KOR,-0.021960243582725525
eggs,LAO,-0.07381052523851395
eggs,LBN,-0.030136603862047195
eggs,LBR,-0.15716016292572021
eggs,LBY,-0.03942167013883591
eggs,LKA,-0.0038005260284990072
eggs,LSO,-0.16034428775310516
eggs,LTU,-0.0
eggs,LUX,0.03374353423714638
eggs,LVA,-0.0
eggs,MAR,-0.05340086668729782
eggs,MDA,0.00530238589271903
eggs,MDG,-0.1406629979610443
eggs,MEX,-0.051394980400800705
eggs,MKD,0.02565854974091053
eggs,MLI,-0.14940235018730164
eggs,MLT,-0.0
eggs,MMR,-0.07247091084718704
eggs,MNE,0.009094341658055782
eggs,MNG,0.0215245820581913
eggs,MOZ,-0.14736123383045197
eggs,MRT,-0.08580026775598526
eggs,MUS,-0.11783649027347565
eggs,MWI,-0.15767145156860352
